4f7db003,afa7015,0,2,1,75,42966666,4,17712,1115,ef,0,0.000000,-0.006000,-0.006000,-0.006000,1.796438,2.798625,0.612938,0.573563,104.360001,28.618437,40.000000,77.787498,79.250000,81.612503,
4f7db003,afa7015,0,2,1,75,42966666,4,17712,1115,ef,0,0.000000,-0.006000,-0.006000,-0.006000,1.796438,2.798625,0.612938,0.573563,104.360001,28.618437,40.000000,77.787498,79.250000,81.612503,
4f7db003,afa7015,0,3,1,75,42966666,4,17713,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.803375,2.803500,0.610500,0.571875,104.377998,28.618446,40.000000,77.675003,79.250000,81.612503,
4f7db003,afa7015,0,3,1,75,42966666,4,17714,1115,ef,0,0.000000,-0.006000,-0.006000,-0.006000,1.806937,2.803688,0.610313,0.572250,104.396004,28.619305,40.000000,77.675003,79.250000,81.612503,
4f7db003,afa7015,0,3,1,75,42966666,4,17714,1115,ef,0,0.000000,-0.006000,-0.006000,-0.006000,1.806937,2.803688,0.610313,0.572250,104.396004,28.619305,40.000000,77.675003,79.250000,81.612503,
4f7db003,afa7015,0,2,1,75,42966666,4,17715,1115,ef,0,0.000000,-0.006000,-0.006000,-0.006000,1.805063,2.803688,0.610687,0.572625,104.377998,28.620153,40.000000,77.675003,79.250000,81.500000,
4f7db003,afa7015,0,2,1,75,42966666,4,17715,1115,ef,0,0.000000,-0.006000,-0.006000,-0.006000,1.805063,2.803688,0.610687,0.572625,104.377998,28.620153,40.000000,77.675003,79.250000,81.500000,
4f7db003,afa7015,0,2,1,75,4296a000,4,17716,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.805812,2.799000,0.611063,0.569438,104.396004,28.618450,40.000000,77.675003,79.250000,81.500000,
4f7db003,afa7015,0,3,1,75,4296a000,4,17717,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.795688,2.796000,0.613125,0.572438,104.396004,28.620157,40.000000,77.675003,79.250000,81.500000,
4f7db003,afa7015,0,3,1,75,4296a000,4,17717,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.795688,2.796000,0.613125,0.572438,104.396004,28.620157,40.000000,77.675003,79.250000,81.500000,
4f7db003,afa7015,0,3,1,75,4296a000,4,17718,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.795875,2.797875,0.613875,0.573563,104.414001,28.619316,40.000000,77.675003,79.250000,81.500000,
4f7db003,afa7015,0,3,1,75,4296a000,4,17718,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.795875,2.797875,0.613875,0.573563,104.414001,28.619316,40.000000,77.675003,79.250000,81.500000,
4f7db003,afa7015,0,2,1,75,4296a000,4,17719,1115,ef,0,-0.003000,-0.006000,-0.006000,-0.006000,1.796062,2.799750,0.611625,0.573563,104.414001,28.618462,40.000000,77.675003,79.250000,81.612503,
4f7db003,afa7015,0,2,1,75,42966666,4,17720,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.805250,2.803125,0.610875,0.572250,104.414001,28.617611,40.000000,77.675003,79.250000,81.612503,
4f7db003,afa7015,0,2,1,75,42966666,4,17720,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.805250,2.803125,0.610875,0.572250,104.414001,28.617611,40.000000,77.675003,79.250000,81.612503,
4f7db003,afa7015,0,2,1,75,42966666,4,17721,1115,ef,0,0.000000,-0.006000,-0.006000,-0.006000,1.807875,2.802562,0.610500,0.569625,104.431999,28.618473,40.000000,77.675003,79.250000,81.612503,
4f7db003,afa7015,0,2,1,75,42966666,4,17721,1115,ef,0,0.000000,-0.006000,-0.006000,-0.006000,1.807875,2.802562,0.610500,0.569625,104.431999,28.618473,40.000000,77.675003,79.250000,81.612503,
4f7db003,afa7015,0,2,1,75,42966666,4,17722,1115,ef,0,0.000000,-0.006000,-0.006000,-0.006000,1.805063,2.798625,0.612562,0.569625,104.431999,28.618479,40.000000,77.675003,79.250000,81.612503,
4f7db003,afa7015,0,2,1,75,42966666,4,17723,1115,ef,0,0.000000,-0.006000,-0.006000,-0.006000,1.803938,2.797688,0.613125,0.568687,104.431999,28.618479,40.000000,77.675003,79.250000,81.500000,
4f7db003,afa7015,0,2,1,75,42966666,4,17723,1115,ef,0,0.000000,-0.006000,-0.006000,-0.006000,1.803938,2.797688,0.613125,0.568687,104.431999,28.618479,40.000000,77.675003,79.250000,81.500000,
4f7db003,afa7015,0,3,1,75,42966666,4,17724,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.797750,2.800688,0.612375,0.574875,104.449997,28.618486,40.000000,77.675003,79.250000,81.500000,
4f7db003,afa7015,0,3,1,75,42966666,4,17724,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.797750,2.800688,0.612375,0.574875,104.449997,28.618486,40.000000,77.675003,79.250000,81.500000,
4f7db003,afa7015,0,2,1,75,42966666,4,17725,1115,ef,0,-0.003000,-0.006000,-0.006000,-0.006000,1.807125,2.804812,0.611250,0.572250,104.449997,28.616779,40.000000,77.562500,79.250000,81.500000,
4f7db003,afa7015,0,2,1,75,42966666,4,17726,1115,ef,0,0.000000,-0.006000,-0.006000,-0.006000,1.807875,2.802187,0.611437,0.569812,104.486000,28.618496,40.000000,77.562500,79.137497,81.500000,
4f7db003,afa7015,0,2,1,75,42966666,4,17726,1115,ef,0,0.000000,-0.006000,-0.006000,-0.006000,1.807875,2.802187,0.611437,0.569812,104.486000,28.618496,40.000000,77.562500,79.137497,81.500000,
4f7db003,afa7015,0,3,1,75,42966666,4,17727,1115,ef,0,-0.006000,-0.006000,-0.003000,-0.006000,1.807875,2.801438,0.611437,0.569250,104.486000,28.616789,40.000000,77.562500,79.137497,81.612503,
